> 15m - 20m,2016-09-21,TCSERVER05,ADCTNThandler,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER05,ADCTNThandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER05,ADCTNThandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER05,ADCTNThandler,6935710,100
< 1m,2016-09-21,TCSERVER05,CDRAdapter,15045470,76.9552217461
> 1m - 2m,2016-09-21,TCSERVER05,CDRAdapter,4505471,23.0447782539
> 2m - 3m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
> 30m,2016-09-21,TCSERVER05,CDRAdapter,0,0.0000000000
TOTAL,2016-09-21,TCSERVER05,CDRAdapter,19550941,100
< 1m,2016-09-21,TCSERVER05,Notification,473404,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
> 30m,2016-09-21,TCSERVER05,Notification,0,0.0000000000
TOTAL,2016-09-21,TCSERVER05,Notification,473404,100
< 1m,2016-09-21,TCSERVER05,ServiceEventHandler,1691520,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER05,ServiceEventHandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER05,ServiceEventHandler,1691520,100
< 1m,2016-09-21,TCSERVER05,SMSGateway,288664,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
> 30m,2016-09-21,TCSERVER05,SMSGateway,0,0.0000000000
TOTAL,2016-09-21,TCSERVER05,SMSGateway,288664,100
< 1m,2016-09-21,TCSERVER05,WalletHandler,749029,24.3381751105
> 1m - 2m,2016-09-21,TCSERVER05,WalletHandler,324323,10.5382167664
> 2m - 3m,2016-09-21,TCSERVER05,WalletHandler,106584,3.4632304703
> 3m - 5m,2016-09-21,TCSERVER05,WalletHandler,93579,3.0406594253
> 5m - 10m,2016-09-21,TCSERVER05,WalletHandler,122208,3.9709005978
> 10m - 15m,2016-09-21,TCSERVER05,WalletHandler,113953,3.7026711494
> 15m - 20m,2016-09-21,TCSERVER05,WalletHandler,18705,0.6077809610
> 20m - 30m,2016-09-21,TCSERVER05,WalletHandler,33893,1.1012841546
> 30m,2016-09-21,TCSERVER05,WalletHandler,1515315,49.2370813647
TOTAL,2016-09-21,TCSERVER05,WalletHandler,3077589,100
< 1m,2016-09-21,TCSERVER06,ADCBuddyhandler,3500822,32.0427030772
> 1m - 2m,2016-09-21,TCSERVER06,ADCBuddyhandler,1463424,13.3945858167
> 2m - 3m,2016-09-21,TCSERVER06,ADCBuddyhandler,588273,5.3844088809
> 3m - 5m,2016-09-21,TCSERVER06,ADCBuddyhandler,556300,5.0917629408
> 5m - 10m,2016-09-21,TCSERVER06,ADCBuddyhandler,883633,8.0878119048
> 10m - 15m,2016-09-21,TCSERVER06,ADCBuddyhandler,1086235,9.9422094517
> 15m - 20m,2016-09-21,TCSERVER06,ADCBuddyhandler,711711,6.5142255875
> 20m - 30m,2016-09-21,TCSERVER06,ADCBuddyhandler,1332763,12.1986576528
> 30m,2016-09-21,TCSERVER06,ADCBuddyhandler,802328,7.3436346877
TOTAL,2016-09-21,TCSERVER06,ADCBuddyhandler,10925489,100
< 1m,2016-09-21,TCSERVER06,ADCTNThandler,4101388,59.1310646319
> 1m - 2m,2016-09-21,TCSERVER06,ADCTNThandler,1087623,15.6806198068
> 2m - 3m,2016-09-21,TCSERVER06,ADCTNThandler,341416,4.9223071707
> 3m - 5m,2016-09-21,TCSERVER06,ADCTNThandler,309302,4.4593090322
> 5m - 10m,2016-09-21,TCSERVER06,ADCTNThandler,683022,9.8473536342
> 10m - 15m,2016-09-21,TCSERVER06,ADCTNThandler,413235,5.9577454006
> 15m - 20m,2016-09-21,TCSERVER06,ADCTNThandler,111,0.0016003236
> 20m - 30m,2016-09-21,TCSERVER06,ADCTNThandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER06,ADCTNThandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER06,ADCTNThandler,6936097,100
< 1m,2016-09-21,TCSERVER06,CDRAdapter,15046141,76.9501365640
> 1m - 2m,2016-09-21,TCSERVER06,CDRAdapter,4506964,23.0498634360
> 2m - 3m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
> 30m,2016-09-21,TCSERVER06,CDRAdapter,0,0.0000000000
TOTAL,2016-09-21,TCSERVER06,CDRAdapter,19553105,100
< 1m,2016-09-21,TCSERVER06,Notification,457187,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
> 30m,2016-09-21,TCSERVER06,Notification,0,0.0000000000
TOTAL,2016-09-21,TCSERVER06,Notification,457187,100
< 1m,2016-09-21,TCSERVER06,ServiceEventHandler,1691519,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER06,ServiceEventHandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER06,ServiceEventHandler,1691519,100
< 1m,2016-09-21,TCSERVER06,SMSGateway,282440,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
> 30m,2016-09-21,TCSERVER06,SMSGateway,0,0.0000000000
TOTAL,2016-09-21,TCSERVER06,SMSGateway,282440,100
< 1m,2016-09-21,TCSERVER06,WalletHandler,764206,24.8291909978
> 1m - 2m,2016-09-21,TCSERVER06,WalletHandler,314648,10.2229703628
> 2m - 3m,2016-09-21,TCSERVER06,WalletHandler,104172,3.3845670992
> 3m - 5m,2016-09-21,TCSERVER06,WalletHandler,91829,2.9835407994
> 5m - 10m,2016-09-21,TCSERVER06,WalletHandler,121390,3.9439830297
> 10m - 15m,2016-09-21,TCSERVER06,WalletHandler,113999,3.7038481045
> 15m - 20m,2016-09-21,TCSERVER06,WalletHandler,18353,0.5962922856
> 20m - 30m,2016-09-21,TCSERVER06,WalletHandler,33610,1.0919949718
> 30m,2016-09-21,TCSERVER06,WalletHandler,1515646,49.2436123493
TOTAL,2016-09-21,TCSERVER06,WalletHandler,3077853,100
< 1m,2016-09-21,TCSERVER07,ADCBuddyhandler,3374683,30.8681722908
> 1m - 2m,2016-09-21,TCSERVER07,ADCBuddyhandler,1515372,13.8610838353
> 2m - 3m,2016-09-21,TCSERVER07,ADCBuddyhandler,636133,5.8186985396
> 3m - 5m,2016-09-21,TCSERVER07,ADCBuddyhandler,561421,5.1353090514
> 5m - 10m,2016-09-21,TCSERVER07,ADCBuddyhandler,892488,8.1635736902
> 10m - 15m,2016-09-21,TCSERVER07,ADCBuddyhandler,1082446,9.9011165266
> 15m - 20m,2016-09-21,TCSERVER07,ADCBuddyhandler,715178,6.5417219106
> 20m - 30m,2016-09-21,TCSERVER07,ADCBuddyhandler,1355098,12.3950600797
> 30m,2016-09-21,TCSERVER07,ADCBuddyhandler,799746,7.3152640757
TOTAL,2016-09-21,TCSERVER07,ADCBuddyhandler,10932565,100
< 1m,2016-09-21,TCSERVER07,ADCTNThandler,4020268,57.9628010314
> 1m - 2m,2016-09-21,TCSERVER07,ADCTNThandler,1137302,16.3972176827
> 2m - 3m,2016-09-21,TCSERVER07,ADCTNThandler,360987,5.2045827930
> 3m - 5m,2016-09-21,TCSERVER07,ADCTNThandler,312831,4.5102866300
> 5m - 10m,2016-09-21,TCSERVER07,ADCTNThandler,688732,9.9298941961
> 10m - 15m,2016-09-21,TCSERVER07,ADCTNThandler,415460,5.9899552260
> 15m - 20m,2016-09-21,TCSERVER07,ADCTNThandler,365,0.0052624408
> 20m - 30m,2016-09-21,TCSERVER07,ADCTNThandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER07,ADCTNThandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER07,ADCTNThandler,6935945,100
< 1m,2016-09-21,TCSERVER07,CDRAdapter,15051838,76.9520976728
> 1m - 2m,2016-09-21,TCSERVER07,CDRAdapter,4508172,23.0479023272
> 2m - 3m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
> 30m,2016-09-21,TCSERVER07,CDRAdapter,0,0.0000000000
TOTAL,2016-09-21,TCSERVER07,CDRAdapter,19560010,100
< 1m,2016-09-21,TCSERVER07,Notification,446528,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
> 30m,2016-09-21,TCSERVER07,Notification,0,0.0000000000
TOTAL,2016-09-21,TCSERVER07,Notification,446528,100
< 1m,2016-09-21,TCSERVER07,ServiceEventHandler,1691500,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER07,ServiceEventHandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER07,ServiceEventHandler,1691500,100
< 1m,2016-09-21,TCSERVER07,SMSGateway,263406,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
> 30m,2016-09-21,TCSERVER07,SMSGateway,0,0.0000000000
TOTAL,2016-09-21,TCSERVER07,SMSGateway,263406,100
< 1m,2016-09-21,TCSERVER07,WalletHandler,734724,23.8726185428
> 1m - 2m,2016-09-21,TCSERVER07,WalletHandler,332136,10.7917476935
> 2m - 3m,2016-09-21,TCSERVER07,WalletHandler,110307,3.5840899897
> 3m - 5m,2016-09-21,TCSERVER07,WalletHandler,95250,3.0948586356
> 5m - 10m,2016-09-21,TCSERVER07,WalletHandler,123157,4.0016116009
> 10m - 15m,2016-09-21,TCSERVER07,WalletHandler,113896,3.7007036133
> 15m - 20m,2016-09-21,TCSERVER07,WalletHandler,18854,0.6126033041
> 20m - 30m,2016-09-21,TCSERVER07,WalletHandler,33739,1.0962460421
> 30m,2016-09-21,TCSERVER07,WalletHandler,1515622,49.2455205780
TOTAL,2016-09-21,TCSERVER07,WalletHandler,3077685,100
< 1m,2016-09-21,TCSERVER08,ADCBuddyhandler,3374684,30.6109640690
> 1m - 2m,2016-09-21,TCSERVER08,ADCBuddyhandler,1477235,13.3996509026
> 2m - 3m,2016-09-21,TCSERVER08,ADCBuddyhandler,643843,5.8401482743
> 3m - 5m,2016-09-21,TCSERVER08,ADCBuddyhandler,569171,5.1628161422
> 5m - 10m,2016-09-21,TCSERVER08,ADCBuddyhandler,886850,8.0444075607
> 10m - 15m,2016-09-21,TCSERVER08,ADCBuddyhandler,1079043,9.7877450161
> 15m - 20m,2016-09-21,TCSERVER08,ADCBuddyhandler,720072,6.5316035869
> 20m - 30m,2016-09-21,TCSERVER08,ADCBuddyhandler,1338238,12.1388418393
> 30m,2016-09-21,TCSERVER08,ADCBuddyhandler,935293,8.4838226089
TOTAL,2016-09-21,TCSERVER08,ADCBuddyhandler,11024429,100
< 1m,2016-09-21,TCSERVER08,ADCTNThandler,3997204,57.6291009079
> 1m - 2m,2016-09-21,TCSERVER08,ADCTNThandler,1154519,16.6451079182
> 2m - 3m,2016-09-21,TCSERVER08,ADCTNThandler,364897,5.2608488418
> 3m - 5m,2016-09-21,TCSERVER08,ADCTNThandler,310883,4.4821099392
> 5m - 10m,2016-09-21,TCSERVER08,ADCTNThandler,693216,9.9943397472
> 10m - 15m,2016-09-21,TCSERVER08,ADCTNThandler,415279,5.9872239185
> 15m - 20m,2016-09-21,TCSERVER08,ADCTNThandler,88,0.0012687271
> 20m - 30m,2016-09-21,TCSERVER08,ADCTNThandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER08,ADCTNThandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER08,ADCTNThandler,6936086,100
< 1m,2016-09-21,TCSERVER08,CDRAdapter,15123528,76.9566276028
> 1m - 2m,2016-09-21,TCSERVER08,CDRAdapter,4528487,23.0433723972
> 2m - 3m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
> 30m,2016-09-21,TCSERVER08,CDRAdapter,0,0.0000000000
TOTAL,2016-09-21,TCSERVER08,CDRAdapter,19652015,100
< 1m,2016-09-21,TCSERVER08,Notification,445578,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
> 30m,2016-09-21,TCSERVER08,Notification,0,0.0000000000
TOTAL,2016-09-21,TCSERVER08,Notification,445578,100
< 1m,2016-09-21,TCSERVER08,ServiceEventHandler,1691500,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER08,ServiceEventHandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER08,ServiceEventHandler,1691500,100
< 1m,2016-09-21,TCSERVER08,SMSGateway,223641,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
> 30m,2016-09-21,TCSERVER08,SMSGateway,0,0.0000000000
TOTAL,2016-09-21,TCSERVER08,SMSGateway,223641,100
< 1m,2016-09-21,TCSERVER08,WalletHandler,732723,23.8105188041
> 1m - 2m,2016-09-21,TCSERVER08,WalletHandler,328419,10.6722823975
> 2m - 3m,2016-09-21,TCSERVER08,WalletHandler,117813,3.8284435617
> 3m - 5m,2016-09-21,TCSERVER08,WalletHandler,94357,3.0662189160
> 5m - 10m,2016-09-21,TCSERVER08,WalletHandler,122726,3.9880960892
> 10m - 15m,2016-09-21,TCSERVER08,WalletHandler,113752,3.6964775707
> 15m - 20m,2016-09-21,TCSERVER08,WalletHandler,18802,0.6109885653
> 20m - 30m,2016-09-21,TCSERVER08,WalletHandler,33418,1.0859491478
> 30m,2016-09-21,TCSERVER08,WalletHandler,1515298,49.2410249478
TOTAL,2016-09-21,TCSERVER08,WalletHandler,3077308,100
< 1m,2016-09-21,TCSERVER09,ADCBuddyhandler,3415083,31.2437891327
> 1m - 2m,2016-09-21,TCSERVER09,ADCBuddyhandler,1501499,13.7368603161
> 2m - 3m,2016-09-21,TCSERVER09,ADCBuddyhandler,613195,5.6099764712
> 3m - 5m,2016-09-21,TCSERVER09,ADCBuddyhandler,557810,5.1032721653
> 5m - 10m,2016-09-21,TCSERVER09,ADCBuddyhandler,886236,8.1079642005
> 10m - 15m,2016-09-21,TCSERVER09,ADCBuddyhandler,1077563,9.8583698110
> 15m - 20m,2016-09-21,TCSERVER09,ADCBuddyhandler,725967,6.6417009090
> 20m - 30m,2016-09-21,TCSERVER09,ADCBuddyhandler,1336639,12.2285950481
> 30m,2016-09-21,TCSERVER09,ADCBuddyhandler,816446,7.4694719461
TOTAL,2016-09-21,TCSERVER09,ADCBuddyhandler,10930438,100
< 1m,2016-09-21,TCSERVER09,ADCTNThandler,4048028,58.3614950589
> 1m - 2m,2016-09-21,TCSERVER09,ADCTNThandler,1120787,16.1586839228
> 2m - 3m,2016-09-21,TCSERVER09,ADCTNThandler,356200,5.1354300267
> 3m - 5m,2016-09-21,TCSERVER09,ADCTNThandler,309371,4.4602838933
> 5m - 10m,2016-09-21,TCSERVER09,ADCTNThandler,684863,9.8738518090
> 10m - 15m,2016-09-21,TCSERVER09,ADCTNThandler,416633,6.0067086421
> 15m - 20m,2016-09-21,TCSERVER09,ADCTNThandler,246,0.0035466474
> 20m - 30m,2016-09-21,TCSERVER09,ADCTNThandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER09,ADCTNThandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER09,ADCTNThandler,6936128,100
< 1m,2016-09-21,TCSERVER09,CDRAdapter,15049882,76.9497454401
> 1m - 2m,2016-09-21,TCSERVER09,CDRAdapter,4508184,23.0502545599
> 2m - 3m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
> 30m,2016-09-21,TCSERVER09,CDRAdapter,0,0.0000000000
TOTAL,2016-09-21,TCSERVER09,CDRAdapter,19558066,100
< 1m,2016-09-21,TCSERVER09,Notification,454311,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
> 30m,2016-09-21,TCSERVER09,Notification,0,0.0000000000
TOTAL,2016-09-21,TCSERVER09,Notification,454311,100
< 1m,2016-09-21,TCSERVER09,ServiceEventHandler,1691500,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 30m,2016-09-21,TCSERVER09,ServiceEventHandler,0,0.0000000000
TOTAL,2016-09-21,TCSERVER09,ServiceEventHandler,1691500,100
< 1m,2016-09-21,TCSERVER09,SMSGateway,227776,100.0000000000
> 1m - 2m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 2m - 3m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 3m - 5m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 5m - 10m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 10m - 15m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 15m - 20m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 20m - 30m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
> 30m,2016-09-21,TCSERVER09,SMSGateway,0,0.0000000000
TOTAL,2016-09-21,TCSERVER09,SMSGateway,227776,100
< 1m,2016-09-21,TCSERVER09,WalletHandler,747367,24.2903991160
> 1m - 2m,2016-09-21,TCSERVER09,WalletHandler,326730,10.6191497660
> 2m - 3m,2016-09-21,TCSERVER09,WalletHandler,105711,3.4357449298
> 3m - 5m,2016-09-21,TCSERVER09,WalletHandler,93832,3.0496619865
> 5m - 10m,2016-09-21,TCSERVER09,WalletHandler,122491,3.9811167447
> 10m - 15m,2016-09-21,TCSERVER09,WalletHandler,113586,3.6916926677
> 15m - 20m,2016-09-21,TCSERVER09,WalletHandler,18583,0.6039716589
> 20m - 30m,2016-09-21,TCSERVER09,WalletHandler,33774,1.0976989080
> 30m,2016-09-21,TCSERVER09,WalletHandler,1514726,49.2305642226
TOTAL,2016-09-21,TCSERVER09,WalletHandler,3076800,100
< 1m,2016-09-21,TCSERVER10,ADCBuddyhandler,3400713,31.1008034580
> 1m - 2m,2016-09-21,TCSERVER10,ADCBuddyhandler,1507949,13.7907625470
> 2m - 3m,2016-09-21,TCSERVER10,ADCBuddyhandler,626199,5.7268261169
> 3m - 5m,2016-09-21,TCSERVER10,ADCBuddyhandler,548162,5.0131483089
> 5m - 10m,2016-09-21,TCSERVER10,ADCBuddyhandler,873268,7.9863653399
> 10m - 15m,2016-09-21,TCSERVER10,ADCBuddyhandler,1067880,9.7661655061
> 15m - 20m,2016-09-21,TCSERVER10,ADCBuddyhandler,743552,6.8000635787
> 20m - 30m,2016-09-21,TCSERVER10,ADCBuddyhandler,1346802,12.3170124320
> 30m,2016-09-21,TCSERVER10,ADCBuddyhandler,819961,7.4988527124
TOTAL,2016-09-21,TCSERVER10,ADCBuddyhandler,10934486,100
< 1m,2016-09-21,TCSERVER10,ADCTNThandler,4031806,58.1300066913
> 1m - 2m,2016-09-21,TCSERVER10,ADCTNThandler,1123690,16.2012029396
> 2m - 3m,2016-09-21,TCSERVER10,ADCTNThandler,360400,5.1961960500
> 3m - 5m,2016-09-21,TCSERVER10,ADCTNThandler,300802,4.3369205445
