2016-09-20,TCSERVER01,ServiceEventHandler,17:00,116260
2016-09-20,TCSERVER01,ServiceEventHandler,18:00,185641
2016-09-20,TCSERVER01,ServiceEventHandler,19:00,158999
2016-09-20,TCSERVER01,ServiceEventHandler,20:00,114134
2016-09-20,TCSERVER01,ServiceEventHandler,21:00,69027
2016-09-20,TCSERVER01,ServiceEventHandler,22:00,62860
2016-09-20,TCSERVER01,ServiceEventHandler,23:00,16019
2016-09-20,TCSERVER01,SMSGateway,00:00,0
2016-09-20,TCSERVER01,SMSGateway,01:00,944
2016-09-20,TCSERVER01,SMSGateway,02:00,651
2016-09-20,TCSERVER01,SMSGateway,03:00,777
2016-09-20,TCSERVER01,SMSGateway,04:00,2059
2016-09-20,TCSERVER01,SMSGateway,05:00,8191
2016-09-20,TCSERVER01,SMSGateway,06:00,23309
2016-09-20,TCSERVER01,SMSGateway,07:00,37825
2016-09-20,TCSERVER01,SMSGateway,08:00,66039
2016-09-20,TCSERVER01,SMSGateway,09:00,22155
2016-09-20,TCSERVER01,SMSGateway,10:00,17791
2016-09-20,TCSERVER01,SMSGateway,11:00,13128
2016-09-20,TCSERVER01,SMSGateway,12:00,6893
2016-09-20,TCSERVER01,SMSGateway,13:00,20753
2016-09-20,TCSERVER01,SMSGateway,14:00,14454
2016-09-20,TCSERVER01,SMSGateway,15:00,14371
2016-09-20,TCSERVER01,SMSGateway,16:00,8950
2016-09-20,TCSERVER01,SMSGateway,17:00,2656
2016-09-20,TCSERVER01,SMSGateway,18:00,10012
2016-09-20,TCSERVER01,SMSGateway,19:00,14090
2016-09-20,TCSERVER01,SMSGateway,20:00,8532
2016-09-20,TCSERVER01,SMSGateway,21:00,3275
2016-09-20,TCSERVER01,SMSGateway,22:00,3232
2016-09-20,TCSERVER01,SMSGateway,23:00,349
2016-09-20,TCSERVER01,WalletHandler,00:00,49444
2016-09-20,TCSERVER01,WalletHandler,01:00,229384
2016-09-20,TCSERVER01,WalletHandler,02:00,210096
2016-09-20,TCSERVER01,WalletHandler,03:00,35550
2016-09-20,TCSERVER01,WalletHandler,04:00,5235
2016-09-20,TCSERVER01,WalletHandler,05:00,12753
2016-09-20,TCSERVER01,WalletHandler,06:00,50892
2016-09-20,TCSERVER01,WalletHandler,07:00,142056
2016-09-20,TCSERVER01,WalletHandler,08:00,141684
2016-09-20,TCSERVER01,WalletHandler,09:00,147062
2016-09-20,TCSERVER01,WalletHandler,10:00,150701
2016-09-20,TCSERVER01,WalletHandler,11:00,136781
2016-09-20,TCSERVER01,WalletHandler,12:00,105739
2016-09-20,TCSERVER01,WalletHandler,13:00,129055
2016-09-20,TCSERVER01,WalletHandler,14:00,136179
2016-09-20,TCSERVER01,WalletHandler,15:00,148452
2016-09-20,TCSERVER01,WalletHandler,16:00,128261
2016-09-20,TCSERVER01,WalletHandler,17:00,101963
2016-09-20,TCSERVER01,WalletHandler,18:00,110409
2016-09-20,TCSERVER01,WalletHandler,19:00,108006
2016-09-20,TCSERVER01,WalletHandler,20:00,112030
